row,split
24193,train
24194,train
24195,train
24196,train
24197,train
24198,train
24199,train
24200,train
24201,train
24202,train
24203,train
24204,train
24205,train
24206,train
24207,train
24208,train
24209,train
24210,train
24211,train
24212,train
24213,train
24214,train
24215,train
24216,train
24217,train
24218,train
24219,train
24220,train
24221,train
24222,train
24223,train
24224,train
24225,train
24226,train
24227,train
24228,train
24229,train
24230,train
24231,train
24232,train
24233,train
24234,train
24235,train
24236,train
24237,train
24238,train
24239,train
24240,train
24241,train
24242,train
24243,train
24244,train
24245,train
24246,train
24247,train
24248,train
24249,train
24250,train
24251,train
24252,train
24253,train
24254,train
24255,train
24256,train
24257,train
24258,train
24259,train
24260,train
24261,train
24262,train
24263,train
24264,train
24265,train
24266,train
24267,train
24268,train
24269,train
24270,train
24271,train
24272,train
24273,train
24274,train
24275,train
24276,train
24277,train
24278,train
24279,train
24280,train
24281,train
24282,train
24283,train
24284,train
24285,train
24286,train
24287,train
24288,train
24289,train
24290,train
24291,train
24292,train
24293,train
24294,train
24295,train
24296,train
24297,train
24298,train
24299,train
24300,train
24301,train
24302,train
24303,train
24304,train
24305,train
24306,train
24307,train
24308,train
24309,train
24310,train
24311,train
24312,train
24313,train
24314,train
24315,train
24316,train
24317,train
24318,train
24319,train
24320,train
24321,train
24322,train
24323,train
24324,train
24325,train
24326,train
24327,train
24328,train
24329,train
24330,train
24331,train
24332,train
24333,train
24334,train
24335,train
24336,train
24337,train
24338,train
24339,train
24340,train
24341,train
24342,train
24343,train
24344,train
24345,train
24346,train
24347,train
24348,train
24349,train
24350,train
24351,train
24352,train
24353,train
24354,train
24355,train
24356,train
24357,train
24358,train
24359,train
24360,train
24361,train
24362,train
24363,train
24364,train
24365,train
24366,train
24367,train
24368,train
24369,train
24370,train
24371,train
24372,train
24373,train
24374,train
24375,train
24376,train
24377,train
24378,train
24379,train
24380,train
24381,train
24382,train
24383,train
24384,train
24385,train
24386,train
24387,train
24388,train
24389,train
24390,train
24391,train
24392,train
24393,train
24394,train
24395,train
24396,train
24397,train
24398,train
24399,train
24400,train
24401,train
24402,train
24403,train
24404,train
24405,train
24406,train
24407,train
24408,train
24409,train
24410,train
24411,train
24412,train
24413,train
24414,train
24415,train
24416,train
24417,train
24418,train
24419,train
24420,train
24421,train
24422,train
24423,train
24424,train
24425,train
24426,train
24427,train
24428,train
24429,train
24430,train
24431,train
24432,train
24433,train
24434,train
24435,train
24436,train
24437,train
24438,train
24439,train
24440,train
24441,train
24442,train
24443,train
24444,train
24445,train
24446,train
24447,train
24448,train
24449,train
24450,train
24451,train
24452,train
24453,train
24454,train
24455,train
24456,train
24457,train
24458,train
24459,train
24460,train
24461,train
24462,train
24463,train
24464,train
24465,train
24466,train
24467,train
24468,train
24469,train
24470,train
24471,train
24472,train
24473,train
24474,train
24475,train
24476,train
24477,train
24478,train
24479,train
24480,train
24481,train
24482,train
24483,train
24484,train
24485,train
24486,train
24487,train
24488,train
24489,train
24490,train
24491,train
24492,train
24493,train
24494,train
24495,train
24496,train
24497,train
24498,train
24499,train
24500,train
24501,train
24502,train
24503,train
24504,train
24505,train
24506,train
24507,train
24508,train
24509,train
24510,train
24511,train
24512,train
24513,train
24514,train
24515,train
24516,train
24517,train
24518,train
24519,train
24520,train
24521,train
24522,train
24523,train
24524,train
24525,train
24526,train
24527,train
24528,train
24529,train
24530,train
24531,train
24532,train
24533,train
24534,train
24535,train
24536,train
24537,train
24538,train
24539,train
24540,train
24541,train
24542,train
24543,train
24544,train
24545,train
24546,train
24547,train
24548,train
24549,train
24550,train
24551,train
24552,train
24553,train
24554,train
24555,train
24556,train
24557,train
24558,train
24559,train
24560,train
24561,train
24562,train
24563,train
24564,train
24565,train
24566,train
24567,train
24568,train
24569,train
24570,train
24571,train
24572,train
24573,train
24574,train
24575,train
24576,train
24577,train
24578,train
24579,train
24580,train
24581,train
24582,train
24583,train
24584,train
24585,train
24586,train
24587,train
24588,train
24589,train
24590,train
24591,train
24592,train
24593,train
24594,train
24595,train
24596,train
24597,train
24598,train
24599,train
24600,train
24601,train
24602,train
24603,train
24604,train
24605,train
24606,train
24607,train
24608,train
24609,train
24610,train
24611,train
24612,train
24613,train
24614,train
24615,train
24616,train
24617,train
24618,train
24619,train
24620,train
24621,train
24622,train
24623,train
24624,train
24625,train
24626,train
24627,train
24628,train
24629,train
24630,train
24631,train
24632,train
24633,train
24634,train
24635,train
24636,train
24637,train
24638,train
24639,train
24640,train
24641,train
24642,train
24643,train
24644,train
24645,train
24646,train
24647,train
24648,train
24649,train
24650,train
24651,train
24652,train
24653,train
24654,train
24655,train
24656,train
24657,train
24658,train
24659,train
24660,train
24661,train
24662,train
24663,train
24664,train
24665,train
24666,train
24667,train
24668,train
24669,train
24670,train
24671,train
24672,train
24673,train
24674,train
24675,train
24676,train
24677,train
24678,train
24679,train
24680,train
24681,train
24682,train
24683,train
24684,train
24685,train
24686,train
24687,train
24688,train
24689,train
24690,train
24691,train
24692,train
24693,train
24694,train
24695,train
24696,train
24697,train
24698,train
24699,train
24700,train
24701,train
24702,train
24703,train
24704,train
24705,train
24706,train
24707,train
24708,train
24709,train
24710,train
24711,train
24712,train
24713,train
24714,train
24715,train
24716,train
24717,train
24718,train
24719,train
24720,train
24721,train
24722,train
24723,train
24724,train
24725,train
24726,train
24727,train
24728,train
24729,train
24730,train
24731,train
24732,train
24733,train
24734,train
24735,train
24736,train
24737,train
24738,train
24739,train
24740,train
24741,train
24742,train
24743,train
24744,train
24745,train
24746,train
24747,train
24748,train
24749,train
24750,train
24751,train
24752,train
24753,train
24754,train
24755,train
24756,train
24757,train
24758,train
24759,train
24760,train
24761,train
24762,train
24763,train
24764,train
24765,train
24766,train
24767,train
24768,train
24769,train
24770,train
24771,train
24772,train
24773,train
24774,train
24775,train
24776,train
24777,train
24778,train
24779,train
24780,train
24781,train
24782,train
24783,train
24784,train
24785,train
24786,train
24787,train
24788,train
24789,train
24790,train
24791,train
24792,train
24793,train
24794,train
24795,train
24796,train
24797,train
24798,train
24799,train
24800,train
24801,train
24802,train
24803,train
24804,train
24805,train
24806,train
24807,train
24808,train
24809,train
24810,train
24811,train
24812,train
24813,train
24814,train
24815,train
24816,train
24817,train
24818,train
24819,train
24820,train
24821,train
24822,train
24823,train
24824,train
24825,train
24826,train
24827,train
24828,train
24829,train
24830,train
24831,train
24832,train
24833,train
24834,train
24835,train
24836,train
24837,train
24838,train
24839,train
24840,train
24841,train
24842,train
24843,train
24844,train
24845,train
24846,train
24847,train
24848,train
24849,train
24850,train
24851,train
24852,train
24853,train
24854,train
24855,train
24856,train
24857,train
24858,train
24859,train
24860,train
24861,train
24862,train
24863,train
24864,train
24865,train
24866,train
24867,train
24868,train
24869,train
24870,train
24871,train
24872,train
24873,train
24874,train
24875,train
24876,train
24877,train
24878,train
24879,train
24880,train
24881,train
24882,train
24883,train
24884,train
24885,train
24886,train
24887,train
24888,train
24889,train
24890,train
24891,train
24892,train
24893,train
24894,train
24895,train
24896,train
24897,train
24898,train
24899,train
24900,train
24901,train
24902,train
24903,train
24904,train
24905,train
24906,train
24907,train
24908,train
24909,train
24910,train
24911,train
24912,train
24913,train
24914,train
24915,train
24916,train
24917,train
24918,train
24919,train
24920,train
24921,train
24922,train
24923,train
24924,train
24925,train
24926,train
24927,train
24928,train
24929,train
24930,train
24931,train
24932,train
24933,train
24934,train
24935,train
24936,train
24937,train
24938,train
24939,train
24940,train
24941,train
24942,train
24943,train
24944,train
24945,train
24946,train
24947,train
24948,train
24949,train
24950,train
24951,train
24952,train
24953,train
24954,train
24955,train
24956,train
24957,train
24958,train
24959,train
24960,train
24961,train
24962,train
24963,train
24964,train
24965,train
24966,train
24967,train
24968,train
24969,train
24970,train
24971,train
24972,train
24973,train
24974,train
24975,train
24976,train
24977,train
24978,train
24979,train
24980,train
24981,train
24982,train
24983,train
24984,train
24985,train
24986,train
24987,train
24988,train
24989,train
24990,train
24991,train
24992,train
24993,train
24994,train
24995,train
24996,train
24997,train
24998,train
24999,train
25000,train
25001,train
25002,train
25003,train
25004,train
25005,train
25006,train
25007,train
25008,train
25009,train
25010,train
25011,train
25012,train
25013,train
25014,train
25015,train
25016,train
25017,train
25018,train
25019,train
25020,train
25021,train
25022,train
25023,train
25024,train
25025,train
25026,train
25027,train
25028,train
25029,train
25030,train
25031,train
25032,train
25033,train
25034,train
25035,train
25036,train
25037,train
25038,train
25039,train
25040,train
25041,train
25042,train
25043,train
25044,train
25045,train
25046,train
25047,train
25048,train
25049,train
25050,train
25051,train
25052,train
25053,train
25054,train
25055,train
25056,train
25057,train
25058,train
25059,train
25060,train
25061,train
25062,train
25063,train
25064,train
25065,train
25066,train
25067,train
25068,train
25069,train
25070,train
25071,train
25072,train
25073,train
25074,train
25075,train
25076,train
25077,train
25078,train
25079,train
25080,train
25081,train
25082,train
25083,train
25084,train
25085,train
25086,train
25087,train
25088,train
25089,train
25090,train
25091,train
25092,train
25093,train
25094,train
25095,train
25096,train
25097,train
25098,train
25099,train
25100,train
25101,train
25102,train
25103,train
25104,train
25105,train
25106,train
25107,train
25108,train
25109,train
25110,train
25111,train
25112,train
25113,train
25114,train
25115,train
25116,train
25117,train
25118,train
25119,train
25120,train
25121,train
25122,train
25123,train
25124,train
25125,train
25126,train
25127,train
25128,train
25129,train
25130,train
25131,train
25132,train
25133,train
25134,train
25135,train
25136,train
25137,train
25138,train
25139,train
25140,train
25141,train
25142,train
25143,train
25144,train
25145,train
25146,train
25147,train
25148,train
25149,train
25150,train
25151,train
25152,train
25153,train
25154,train
25155,train
25156,train
25157,train
25158,train
25159,train
25160,train
25161,train
25162,train
25163,train
25164,train
25165,train
25166,train
25167,train
25168,train
25169,train
25170,train
25171,train
25172,train
25173,train
25174,train
25175,train
25176,train
25177,train
25178,train
25179,train
25180,train
25181,train
25182,train
25183,train
25184,train
25185,train
25186,train
25187,train
25188,train
25189,train
25190,train
25191,train
25192,train
25193,train
25194,train
25195,train
25196,train
25197,train
25198,train
25199,train
25200,train
25201,train
25202,train
25203,train
25204,train
25205,train
25206,train
25207,train
25208,train
25209,train
25210,train
25211,train
25212,train
25213,train
25214,train
25215,train
25216,train
25217,train
25218,train
25219,train
25220,train
25221,train
25222,train
25223,train
25224,train
25225,train
25226,train
25227,train
25228,train
25229,train
25230,train
25231,train
25232,train
25233,train
25234,train
25235,train
25236,train
25237,train
25238,train
25239,train
25240,train
25241,train
25242,train
25243,train
25244,train
25245,train
25246,train
25247,train
25248,train
25249,train
25250,train
25251,train
25252,train
25253,train
25254,train
25255,train
25256,train
25257,train
25258,train
25259,train
25260,train
25261,train
25262,train
25263,train
25264,train
25265,train
25266,train
25267,train
25268,train
25269,train
25270,train
25271,train
25272,train
25273,train
25274,train
25275,train
25276,train
25277,train
25278,train
25279,train
25280,train
25281,train
25282,train
25283,train
25284,train
25285,train
25286,train
